grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400519,147,200770,Jordan Farmar,1610612746,Los Angeles Clippers,2,10,7,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.4,1.2,1,missed,2015-01-05,LAC,ATL,0,2
Shot Chart Detail,0021400519,176,200770,Jordan Farmar,1610612746,Los Angeles Clippers,2,8,3,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,1.5,1,missed,2015-01-05,LAC,ATL,0,3
Shot Chart Detail,0021400519,397,200770,Jordan Farmar,1610612746,Los Angeles Clippers,3,3,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-19.5,15.7,1,missed,2015-01-05,LAC,ATL,0,3
Shot Chart Detail,0021400534,144,200770,Jordan Farmar,1610612746,Los Angeles Clippers,2,10,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,12.8,11.6,1,missed,2015-01-07,LAC,LAL,0,2
Shot Chart Detail,0021400534,405,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,11,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,11.7,11.3,1,made,2015-01-07,LAC,LAL,1,2
Shot Chart Detail,0021400534,443,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,7,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,14.9,21.7,1,missed,2015-01-07,LAC,LAL,0,3
Shot Chart Detail,0021400534,465,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,5,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,17.5,17.2,1,made,2015-01-07,LAC,LAL,1,3
Shot Chart Detail,0021400550,145,200770,Jordan Farmar,1610612746,Los Angeles Clippers,2,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-14.7,20.3,1,missed,2015-01-10,LAC,DAL,0,3
Shot Chart Detail,0021400550,155,200770,Jordan Farmar,1610612746,Los Angeles Clippers,2,8,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-12.5,22.4,1,missed,2015-01-10,LAC,DAL,0,3
Shot Chart Detail,0021400550,426,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,9,18,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,18.7,8.8,1,made,2015-01-10,LAC,DAL,1,2
Shot Chart Detail,0021400550,450,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-23.3,12.3,1,made,2015-01-10,LAC,DAL,1,3
Shot Chart Detail,0021400550,465,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,5,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,0,16.8,1,missed,2015-01-10,LAC,DAL,0,2
Shot Chart Detail,0021400550,502,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,2,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,11.7,9.4,1,made,2015-01-10,LAC,DAL,1,2
Shot Chart Detail,0021400559,117,200770,Jordan Farmar,1610612746,Los Angeles Clippers,1,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-11.6,23.5,1,missed,2015-01-11,LAC,MIA,0,3
Shot Chart Detail,0021400559,124,200770,Jordan Farmar,1610612746,Los Angeles Clippers,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,10.8,25.7,1,missed,2015-01-11,LAC,MIA,0,3
Shot Chart Detail,0021400559,171,200770,Jordan Farmar,1610612746,Los Angeles Clippers,2,7,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,16.1,18.9,1,made,2015-01-11,LAC,MIA,1,3
Shot Chart Detail,0021400559,394,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,10,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.6,1.1,1,made,2015-01-11,LAC,MIA,1,2
Shot Chart Detail,0021400559,401,200770,Jordan Farmar,1610612746,Los Angeles Clippers,4,9,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,16.6,23.6,1,missed,2015-01-11,LAC,MIA,0,3
