grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400598,148,203492,Ray McCallum,1610612758,Sacramento Kings,2,11,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.7,18.9,1,missed,2015-01-16,SAC,MIA,0,2
Shot Chart Detail,0021400598,155,203492,Ray McCallum,1610612758,Sacramento Kings,2,11,5,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,5.7,8.9,1,made,2015-01-16,SAC,MIA,1,2
Shot Chart Detail,0021400598,219,203492,Ray McCallum,1610612758,Sacramento Kings,2,5,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-14.6,20.3,1,made,2015-01-16,SAC,MIA,1,3
Shot Chart Detail,0021400598,371,203492,Ray McCallum,1610612758,Sacramento Kings,3,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,20.9,12.3,1,made,2015-01-16,SAC,MIA,1,3
Shot Chart Detail,0021400598,476,203492,Ray McCallum,1610612758,Sacramento Kings,4,0,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,17.1,19,1,made,2015-01-16,SAC,MIA,1,3
Shot Chart Detail,0021400607,129,203492,Ray McCallum,1610612758,Sacramento Kings,2,10,53,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,3.2,12.6,1,made,2015-01-17,SAC,LAC,1,2
Shot Chart Detail,0021400607,145,203492,Ray McCallum,1610612758,Sacramento Kings,2,8,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,14,10.6,1,missed,2015-01-17,SAC,LAC,0,2
Shot Chart Detail,0021400607,155,203492,Ray McCallum,1610612758,Sacramento Kings,2,8,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,3.5,14.8,1,made,2015-01-17,SAC,LAC,1,2
Shot Chart Detail,0021400607,198,203492,Ray McCallum,1610612758,Sacramento Kings,2,4,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-4.3,17.3,1,made,2015-01-17,SAC,LAC,1,2
Shot Chart Detail,0021400607,423,203492,Ray McCallum,1610612758,Sacramento Kings,4,10,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,11.4,13.2,1,missed,2015-01-17,SAC,LAC,0,2
Shot Chart Detail,0021400607,472,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,33,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,0.7,9.4,1,made,2015-01-17,SAC,LAC,1,2
Shot Chart Detail,0021400607,475,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,3.1,1,missed,2015-01-17,SAC,LAC,0,3
Shot Chart Detail,0021400621,167,203492,Ray McCallum,1610612758,Sacramento Kings,2,6,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-8.3,17.3,1,missed,2015-01-19,POR,SAC,0,2
Shot Chart Detail,0021400621,391,203492,Ray McCallum,1610612758,Sacramento Kings,3,0,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,17.7,11.6,1,missed,2015-01-19,POR,SAC,0,2
Shot Chart Detail,0021400621,412,203492,Ray McCallum,1610612758,Sacramento Kings,4,9,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,0.4,1,made,2015-01-19,POR,SAC,1,2
Shot Chart Detail,0021400621,427,203492,Ray McCallum,1610612758,Sacramento Kings,4,8,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-11.1,22,1,missed,2015-01-19,POR,SAC,0,3
Shot Chart Detail,0021400621,432,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.9,1,made,2015-01-19,POR,SAC,1,2
Shot Chart Detail,0021400651,374,203492,Ray McCallum,1610612758,Sacramento Kings,3,2,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0.8,19.4,1,missed,2015-01-23,GSW,SAC,0,2
Shot Chart Detail,0021400651,386,203492,Ray McCallum,1610612758,Sacramento Kings,3,1,15,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.6,0.4,1,missed,2015-01-23,GSW,SAC,0,2
Shot Chart Detail,0021400651,497,203492,Ray McCallum,1610612758,Sacramento Kings,4,5,21,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,0.4,1,made,2015-01-23,GSW,SAC,1,2
Shot Chart Detail,0021400651,499,203492,Ray McCallum,1610612758,Sacramento Kings,4,4,55,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23.9,2.5,1,missed,2015-01-23,GSW,SAC,0,3
Shot Chart Detail,0021400651,533,203492,Ray McCallum,1610612758,Sacramento Kings,4,2,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,-8.8,17.9,1,missed,2015-01-23,GSW,SAC,0,2
Shot Chart Detail,0021400651,542,203492,Ray McCallum,1610612758,Sacramento Kings,4,1,36,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.7,0.7,1,made,2015-01-23,GSW,SAC,1,2
Shot Chart Detail,0021400651,547,203492,Ray McCallum,1610612758,Sacramento Kings,4,1,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,1.2,1,made,2015-01-23,GSW,SAC,1,2
Shot Chart Detail,0021400669,78,203492,Ray McCallum,1610612758,Sacramento Kings,1,5,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-12.2,11,1,missed,2015-03-03,NYK,SAC,0,2
Shot Chart Detail,0021400669,242,203492,Ray McCallum,1610612758,Sacramento Kings,2,3,44,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,9.7,2.8,1,missed,2015-03-03,NYK,SAC,0,2
Shot Chart Detail,0021400669,289,203492,Ray McCallum,1610612758,Sacramento Kings,2,1,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.3,1.1,1,missed,2015-03-03,NYK,SAC,0,2
Shot Chart Detail,0021400669,317,203492,Ray McCallum,1610612758,Sacramento Kings,3,11,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2015-03-03,NYK,SAC,1,2
Shot Chart Detail,0021400669,327,203492,Ray McCallum,1610612758,Sacramento Kings,3,10,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,0.9,1,missed,2015-03-03,NYK,SAC,0,2
Shot Chart Detail,0021400669,389,203492,Ray McCallum,1610612758,Sacramento Kings,3,4,53,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,7.3,14.5,1,missed,2015-03-03,NYK,SAC,0,2
Shot Chart Detail,0021400669,534,203492,Ray McCallum,1610612758,Sacramento Kings,4,4,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.4,1.1,1,made,2015-03-03,NYK,SAC,1,2
Shot Chart Detail,0021400684,488,203492,Ray McCallum,1610612758,Sacramento Kings,4,3,20,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.1,0.7,1,made,2015-01-28,TOR,SAC,1,2
Shot Chart Detail,0021400684,516,203492,Ray McCallum,1610612758,Sacramento Kings,4,0,59,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,3.4,16.8,1,missed,2015-01-28,TOR,SAC,0,2
Shot Chart Detail,0021400700,567,203492,Ray McCallum,1610612758,Sacramento Kings,4,3,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,6.3,1,missed,2015-01-30,CLE,SAC,0,3
Shot Chart Detail,0021400700,596,203492,Ray McCallum,1610612758,Sacramento Kings,4,0,10,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-10.6,14.5,1,made,2015-01-30,CLE,SAC,1,2
Shot Chart Detail,0021400730,244,203492,Ray McCallum,1610612758,Sacramento Kings,2,0,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,10,16.8,1,missed,2015-02-03,SAC,GSW,0,2
Shot Chart Detail,0021400730,421,203492,Ray McCallum,1610612758,Sacramento Kings,4,8,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-16.5,17.9,1,missed,2015-02-03,SAC,GSW,0,3
Shot Chart Detail,0021400744,366,203492,Ray McCallum,1610612758,Sacramento Kings,3,2,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,1.9,1,missed,2015-02-05,SAC,DAL,0,3
Shot Chart Detail,0021400744,407,203492,Ray McCallum,1610612758,Sacramento Kings,4,10,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,16.4,13.1,1,missed,2015-02-05,SAC,DAL,0,2
Shot Chart Detail,0021400744,427,203492,Ray McCallum,1610612758,Sacramento Kings,4,6,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,0,19.8,1,missed,2015-02-05,SAC,DAL,0,2
Shot Chart Detail,0021400744,448,203492,Ray McCallum,1610612758,Sacramento Kings,4,5,50,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.3,0.7,1,missed,2015-02-05,SAC,DAL,0,2
Shot Chart Detail,0021400744,463,203492,Ray McCallum,1610612758,Sacramento Kings,4,4,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-22.8,3.1,1,missed,2015-02-05,SAC,DAL,0,3
Shot Chart Detail,0021400744,470,203492,Ray McCallum,1610612758,Sacramento Kings,4,3,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,1.2,1,missed,2015-02-05,SAC,DAL,0,2
Shot Chart Detail,0021400744,471,203492,Ray McCallum,1610612758,Sacramento Kings,4,3,45,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0.1,3,1,missed,2015-02-05,SAC,DAL,0,2
Shot Chart Detail,0021400744,507,203492,Ray McCallum,1610612758,Sacramento Kings,4,1,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-6.2,13.5,1,made,2015-02-05,SAC,DAL,1,2
Shot Chart Detail,0021400744,512,203492,Ray McCallum,1610612758,Sacramento Kings,4,0,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,13,14.5,1,missed,2015-02-05,SAC,DAL,0,2
Shot Chart Detail,0021400744,520,203492,Ray McCallum,1610612758,Sacramento Kings,4,0,13,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.8,1.2,1,made,2015-02-05,SAC,DAL,1,2
Shot Chart Detail,0021400764,106,203492,Ray McCallum,1610612758,Sacramento Kings,1,0,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2.7,24.4,1,missed,2015-02-07,UTA,SAC,0,3
Shot Chart Detail,0021400764,370,203492,Ray McCallum,1610612758,Sacramento Kings,3,1,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.3,-0.6,1,made,2015-02-07,UTA,SAC,1,2
Shot Chart Detail,0021400764,528,203492,Ray McCallum,1610612758,Sacramento Kings,4,0,0,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2015-02-07,UTA,SAC,1,2
Shot Chart Detail,0021400773,155,203492,Ray McCallum,1610612758,Sacramento Kings,2,7,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-13.3,9.9,1,made,2015-02-08,SAC,PHX,1,2
Shot Chart Detail,0021400773,378,203492,Ray McCallum,1610612758,Sacramento Kings,3,0,19,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,14.1,14.5,1,made,2015-02-08,SAC,PHX,1,2
Shot Chart Detail,0021400773,386,203492,Ray McCallum,1610612758,Sacramento Kings,4,11,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,12.7,7.7,1,missed,2015-02-08,SAC,PHX,0,2
Shot Chart Detail,0021400773,408,203492,Ray McCallum,1610612758,Sacramento Kings,4,8,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.6,0.3,1,made,2015-02-08,SAC,PHX,1,2
Shot Chart Detail,0021400773,428,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.5,1.7,1,missed,2015-02-08,SAC,PHX,0,3
Shot Chart Detail,0021400785,103,203492,Ray McCallum,1610612758,Sacramento Kings,1,0,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,11.6,17,1,made,2015-02-10,CHI,SAC,1,2
Shot Chart Detail,0021400785,134,203492,Ray McCallum,1610612758,Sacramento Kings,2,8,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,-2.6,21.3,1,missed,2015-02-10,CHI,SAC,0,2
Shot Chart Detail,0021400785,138,203492,Ray McCallum,1610612758,Sacramento Kings,2,7,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,8.9,18.1,1,missed,2015-02-10,CHI,SAC,0,2
Shot Chart Detail,0021400785,325,203492,Ray McCallum,1610612758,Sacramento Kings,3,1,40,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.1,1.2,1,missed,2015-02-10,CHI,SAC,0,2
Shot Chart Detail,0021400785,372,203492,Ray McCallum,1610612758,Sacramento Kings,4,10,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.7,2,1,made,2015-02-10,CHI,SAC,1,2
Shot Chart Detail,0021400785,378,203492,Ray McCallum,1610612758,Sacramento Kings,4,8,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.1,2.5,1,made,2015-02-10,CHI,SAC,1,2
Shot Chart Detail,0021400785,392,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,14.2,5.5,1,made,2015-02-10,CHI,SAC,1,2
Shot Chart Detail,0021400785,399,203492,Ray McCallum,1610612758,Sacramento Kings,4,5,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,17.2,18.9,1,missed,2015-02-10,CHI,SAC,0,3
Shot Chart Detail,0021400785,426,203492,Ray McCallum,1610612758,Sacramento Kings,4,3,37,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1.5,2.6,1,made,2015-02-10,CHI,SAC,1,2
Shot Chart Detail,0021400792,124,203492,Ray McCallum,1610612758,Sacramento Kings,1,0,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0.3,1,made,2015-02-11,MIL,SAC,1,2
Shot Chart Detail,0021400792,128,203492,Ray McCallum,1610612758,Sacramento Kings,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-0.7,27.6,1,made,2015-02-11,MIL,SAC,1,3
Shot Chart Detail,0021400792,155,203492,Ray McCallum,1610612758,Sacramento Kings,2,9,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15.2,-1.3,1,missed,2015-02-11,MIL,SAC,0,2
Shot Chart Detail,0021400792,202,203492,Ray McCallum,1610612758,Sacramento Kings,2,6,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0,1,made,2015-02-11,MIL,SAC,1,2
Shot Chart Detail,0021400792,234,203492,Ray McCallum,1610612758,Sacramento Kings,2,3,3,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.7,1.2,1,made,2015-02-11,MIL,SAC,1,3
Shot Chart Detail,0021400792,369,203492,Ray McCallum,1610612758,Sacramento Kings,3,2,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-16.3,0.1,1,missed,2015-02-11,MIL,SAC,0,2
Shot Chart Detail,0021400792,388,203492,Ray McCallum,1610612758,Sacramento Kings,3,0,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,23.5,12.6,1,missed,2015-02-11,MIL,SAC,0,3
Shot Chart Detail,0021400792,397,203492,Ray McCallum,1610612758,Sacramento Kings,4,11,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,14.7,7.7,1,missed,2015-02-11,MIL,SAC,0,2
Shot Chart Detail,0021400813,14,203492,Ray McCallum,1610612758,Sacramento Kings,1,9,48,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23,2.3,1,missed,2015-02-20,SAC,BOS,0,3
Shot Chart Detail,0021400813,43,203492,Ray McCallum,1610612758,Sacramento Kings,1,6,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.4,0.4,1,made,2015-02-20,SAC,BOS,1,3
Shot Chart Detail,0021400813,74,203492,Ray McCallum,1610612758,Sacramento Kings,1,2,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,8.7,23.8,1,made,2015-02-20,SAC,BOS,1,3
Shot Chart Detail,0021400813,89,203492,Ray McCallum,1610612758,Sacramento Kings,1,2,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.4,0.7,1,made,2015-02-20,SAC,BOS,1,2
Shot Chart Detail,0021400813,243,203492,Ray McCallum,1610612758,Sacramento Kings,2,1,42,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15.3,0.3,1,missed,2015-02-20,SAC,BOS,0,2
Shot Chart Detail,0021400813,259,203492,Ray McCallum,1610612758,Sacramento Kings,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-5.4,24.1,1,missed,2015-02-20,SAC,BOS,0,3
Shot Chart Detail,0021400813,288,203492,Ray McCallum,1610612758,Sacramento Kings,3,9,26,Missed Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2015-02-20,SAC,BOS,0,2
Shot Chart Detail,0021400820,6,203492,Ray McCallum,1610612758,Sacramento Kings,1,11,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-15.2,20.6,1,missed,2015-02-21,LAC,SAC,0,3
Shot Chart Detail,0021400820,63,203492,Ray McCallum,1610612758,Sacramento Kings,1,6,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,13.6,8.8,1,made,2015-02-21,LAC,SAC,1,2
Shot Chart Detail,0021400820,124,203492,Ray McCallum,1610612758,Sacramento Kings,1,3,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,16.1,6.4,1,made,2015-02-21,LAC,SAC,1,2
Shot Chart Detail,0021400820,134,203492,Ray McCallum,1610612758,Sacramento Kings,1,2,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-11.1,8.9,1,missed,2015-02-21,LAC,SAC,0,2
Shot Chart Detail,0021400820,144,203492,Ray McCallum,1610612758,Sacramento Kings,1,1,58,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,12,14.8,1,made,2015-02-21,LAC,SAC,1,2
Shot Chart Detail,0021400820,245,203492,Ray McCallum,1610612758,Sacramento Kings,2,4,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0.3,1,made,2015-02-21,LAC,SAC,1,2
Shot Chart Detail,0021400820,286,203492,Ray McCallum,1610612758,Sacramento Kings,2,0,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,12.2,5,1,missed,2015-02-21,LAC,SAC,0,2
Shot Chart Detail,0021400852,29,203492,Ray McCallum,1610612758,Sacramento Kings,1,8,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.5,1.2,1,made,2015-02-25,SAC,MEM,1,2
Shot Chart Detail,0021400852,53,203492,Ray McCallum,1610612758,Sacramento Kings,1,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,11.1,21.6,1,made,2015-02-25,SAC,MEM,1,3
Shot Chart Detail,0021400852,265,203492,Ray McCallum,1610612758,Sacramento Kings,2,0,24,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23,1.1,1,missed,2015-02-25,SAC,MEM,0,3
Shot Chart Detail,0021400852,289,203492,Ray McCallum,1610612758,Sacramento Kings,3,10,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3.9,1.5,1,missed,2015-02-25,SAC,MEM,0,2
Shot Chart Detail,0021400852,409,203492,Ray McCallum,1610612758,Sacramento Kings,4,9,54,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,4.5,7.2,1,missed,2015-02-25,SAC,MEM,0,2
Shot Chart Detail,0021400852,415,203492,Ray McCallum,1610612758,Sacramento Kings,4,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,8.2,14.2,1,missed,2015-02-25,SAC,MEM,0,2
Shot Chart Detail,0021400852,436,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,59,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,3,5.6,1,made,2015-02-25,SAC,MEM,1,2
Shot Chart Detail,0021400867,33,203492,Ray McCallum,1610612758,Sacramento Kings,1,8,26,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4.8,1.1,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,66,203492,Ray McCallum,1610612758,Sacramento Kings,1,4,40,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.7,1.5,1,missed,2015-02-27,SAC,SAS,0,2
Shot Chart Detail,0021400867,84,203492,Ray McCallum,1610612758,Sacramento Kings,1,2,47,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6.4,3.1,1,missed,2015-02-27,SAC,SAS,0,2
Shot Chart Detail,0021400867,92,203492,Ray McCallum,1610612758,Sacramento Kings,1,1,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,0.3,1,missed,2015-02-27,SAC,SAS,0,2
Shot Chart Detail,0021400867,302,203492,Ray McCallum,1610612758,Sacramento Kings,3,9,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0.7,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,317,203492,Ray McCallum,1610612758,Sacramento Kings,3,8,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4.6,1.7,1,missed,2015-02-27,SAC,SAS,0,2
Shot Chart Detail,0021400867,342,203492,Ray McCallum,1610612758,Sacramento Kings,3,6,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-3.2,15.4,1,missed,2015-02-27,SAC,SAS,0,2
Shot Chart Detail,0021400867,348,203492,Ray McCallum,1610612758,Sacramento Kings,3,5,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,1.7,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,362,203492,Ray McCallum,1610612758,Sacramento Kings,3,4,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.3,1.1,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,368,203492,Ray McCallum,1610612758,Sacramento Kings,3,3,30,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-1,15.3,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,377,203492,Ray McCallum,1610612758,Sacramento Kings,3,2,55,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,11.7,21.6,1,missed,2015-02-27,SAC,SAS,0,3
Shot Chart Detail,0021400867,380,203492,Ray McCallum,1610612758,Sacramento Kings,3,2,30,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2.4,2.3,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,470,203492,Ray McCallum,1610612758,Sacramento Kings,4,7,31,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,-11.4,7.2,1,made,2015-02-27,SAC,SAS,1,2
Shot Chart Detail,0021400867,483,203492,Ray McCallum,1610612758,Sacramento Kings,4,6,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,0.3,1,made,2015-02-27,SAC,SAS,1,2
