grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400079,185,200782,P.J. Tucker,1610612756,Phoenix Suns,2,6,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-21.5,13.4,1,made,2014-11-07,PHX,SAC,1,3
Shot Chart Detail,0021400079,190,200782,P.J. Tucker,1610612756,Phoenix Suns,2,5,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.9,-0.8,1,made,2014-11-07,PHX,SAC,1,3
Shot Chart Detail,0021400079,246,200782,P.J. Tucker,1610612756,Phoenix Suns,2,1,25,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1.1,3.6,1,made,2014-11-07,PHX,SAC,1,2
Shot Chart Detail,0021400079,440,200782,P.J. Tucker,1610612756,Phoenix Suns,4,9,8,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-22.6,5.2,1,missed,2014-11-07,PHX,SAC,0,3
Shot Chart Detail,0021400079,557,200782,P.J. Tucker,1610612756,Phoenix Suns,5,4,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,1.3,18.9,1,made,2014-11-07,PHX,SAC,1,2
Shot Chart Detail,0021400079,568,200782,P.J. Tucker,1610612756,Phoenix Suns,5,3,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,10.8,23.3,1,made,2014-11-07,PHX,SAC,1,3
Shot Chart Detail,0021400079,570,200782,P.J. Tucker,1610612756,Phoenix Suns,5,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,18.5,17.2,1,missed,2014-11-07,PHX,SAC,0,3
Shot Chart Detail,0021400079,623,200782,P.J. Tucker,1610612756,Phoenix Suns,6,2,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,10,5.3,1,missed,2014-11-07,PHX,SAC,0,2
Shot Chart Detail,0021400079,656,200782,P.J. Tucker,1610612756,Phoenix Suns,6,0,3,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.5,-0.6,1,missed,2014-11-07,PHX,SAC,0,3
Shot Chart Detail,0021400095,185,200782,P.J. Tucker,1610612756,Phoenix Suns,2,5,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0,18.7,1,missed,2014-11-09,PHX,GSW,0,2
Shot Chart Detail,0021400095,248,200782,P.J. Tucker,1610612756,Phoenix Suns,2,0,34,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,3.7,1,missed,2014-11-09,PHX,GSW,0,2
Shot Chart Detail,0021400095,250,200782,P.J. Tucker,1610612756,Phoenix Suns,2,0,30,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5.1,0.7,1,made,2014-11-09,PHX,GSW,1,2
Shot Chart Detail,0021400095,439,200782,P.J. Tucker,1610612756,Phoenix Suns,4,9,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,-0.3,1,missed,2014-11-09,PHX,GSW,0,3
Shot Chart Detail,0021400095,465,200782,P.J. Tucker,1610612756,Phoenix Suns,4,7,39,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.6,0.1,1,missed,2014-11-09,PHX,GSW,0,3
Shot Chart Detail,0021400095,475,200782,P.J. Tucker,1610612756,Phoenix Suns,4,6,49,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.3,1,missed,2014-11-09,PHX,GSW,0,2
Shot Chart Detail,0021400116,83,200782,P.J. Tucker,1610612756,Phoenix Suns,1,1,28,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.9,-1.3,1,missed,2014-11-12,PHX,BKN,0,3
Shot Chart Detail,0021400116,161,200782,P.J. Tucker,1610612756,Phoenix Suns,2,6,7,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.6,0.1,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400116,182,200782,P.J. Tucker,1610612756,Phoenix Suns,2,4,59,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,1.7,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400130,83,200782,P.J. Tucker,1610612756,Phoenix Suns,1,1,37,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,0.6,1,missed,2014-11-14,PHX,CHA,0,3
Shot Chart Detail,0021400130,120,200782,P.J. Tucker,1610612756,Phoenix Suns,2,11,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,-8.3,1.7,1,missed,2014-11-14,PHX,CHA,0,2
Shot Chart Detail,0021400130,145,200782,P.J. Tucker,1610612756,Phoenix Suns,2,9,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-11,14.2,1,missed,2014-11-14,PHX,CHA,0,2
Shot Chart Detail,0021400130,202,200782,P.J. Tucker,1610612756,Phoenix Suns,2,5,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,1.2,1,missed,2014-11-14,PHX,CHA,0,2
Shot Chart Detail,0021400130,362,200782,P.J. Tucker,1610612756,Phoenix Suns,3,1,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,0.4,1,made,2014-11-14,PHX,CHA,1,3
Shot Chart Detail,0021400130,401,200782,P.J. Tucker,1610612756,Phoenix Suns,4,10,10,Made Shot,Running Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.8,2.6,1,made,2014-11-14,PHX,CHA,1,2
Shot Chart Detail,0021400130,493,200782,P.J. Tucker,1610612756,Phoenix Suns,4,1,53,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.4,1,made,2014-11-14,PHX,CHA,1,2
Shot Chart Detail,0021400141,134,200782,P.J. Tucker,1610612756,Phoenix Suns,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,25,-23.9,7.4,1,made,2014-11-15,LAC,PHX,1,3
Shot Chart Detail,0021400141,155,200782,P.J. Tucker,1610612756,Phoenix Suns,2,10,22,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.2,1.1,1,made,2014-11-15,LAC,PHX,1,2
Shot Chart Detail,0021400141,187,200782,P.J. Tucker,1610612756,Phoenix Suns,2,7,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,1.7,1,missed,2014-11-15,LAC,PHX,0,2
Shot Chart Detail,0021400141,311,200782,P.J. Tucker,1610612756,Phoenix Suns,3,10,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,4.5,20.6,1,missed,2014-11-15,LAC,PHX,0,2
Shot Chart Detail,0021400141,319,200782,P.J. Tucker,1610612756,Phoenix Suns,3,9,19,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.6,0,1,missed,2014-11-15,LAC,PHX,0,3
Shot Chart Detail,0021400141,336,200782,P.J. Tucker,1610612756,Phoenix Suns,3,7,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-12.4,2.6,1,missed,2014-11-15,LAC,PHX,0,2
Shot Chart Detail,0021400141,357,200782,P.J. Tucker,1610612756,Phoenix Suns,3,6,12,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6.2,4.5,1,missed,2014-11-15,LAC,PHX,0,2
Shot Chart Detail,0021400141,376,200782,P.J. Tucker,1610612756,Phoenix Suns,3,4,49,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-1.7,25,1,made,2014-11-15,LAC,PHX,1,3
Shot Chart Detail,0021400165,95,200782,P.J. Tucker,1610612756,Phoenix Suns,1,2,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-22.5,12.6,1,missed,2014-11-19,DET,PHX,0,3
Shot Chart Detail,0021400165,202,200782,P.J. Tucker,1610612756,Phoenix Suns,2,5,9,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-5.8,5.8,1,made,2014-11-19,DET,PHX,1,2
Shot Chart Detail,0021400165,211,200782,P.J. Tucker,1610612756,Phoenix Suns,2,3,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-0.7,17.8,1,made,2014-11-19,DET,PHX,1,2
Shot Chart Detail,0021400165,228,200782,P.J. Tucker,1610612756,Phoenix Suns,2,1,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,15.2,22,1,missed,2014-11-19,DET,PHX,0,3
Shot Chart Detail,0021400165,232,200782,P.J. Tucker,1610612756,Phoenix Suns,2,1,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,8.6,17.3,1,made,2014-11-19,DET,PHX,1,2
Shot Chart Detail,0021400165,238,200782,P.J. Tucker,1610612756,Phoenix Suns,2,0,5,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,22.9,2.6,1,made,2014-11-19,DET,PHX,1,3
Shot Chart Detail,0021400165,322,200782,P.J. Tucker,1610612756,Phoenix Suns,3,4,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-10.8,24.1,1,made,2014-11-19,DET,PHX,1,3
Shot Chart Detail,0021400165,386,200782,P.J. Tucker,1610612756,Phoenix Suns,4,8,11,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,13.4,7.7,1,made,2014-11-19,DET,PHX,1,2
Shot Chart Detail,0021400173,180,200782,P.J. Tucker,1610612756,Phoenix Suns,2,7,33,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17,0.1,1,made,2014-11-21,PHI,PHX,1,2
Shot Chart Detail,0021400173,214,200782,P.J. Tucker,1610612756,Phoenix Suns,2,4,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-14.1,11.3,1,missed,2014-11-21,PHI,PHX,0,2
Shot Chart Detail,0021400173,218,200782,P.J. Tucker,1610612756,Phoenix Suns,2,4,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0.7,1,made,2014-11-21,PHI,PHX,1,2
Shot Chart Detail,0021400173,371,200782,P.J. Tucker,1610612756,Phoenix Suns,3,2,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1.9,3.7,1,missed,2014-11-21,PHI,PHX,0,2
Shot Chart Detail,0021400173,379,200782,P.J. Tucker,1610612756,Phoenix Suns,3,1,42,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.9,0.4,1,missed,2014-11-21,PHI,PHX,0,3
Shot Chart Detail,0021400184,130,200782,P.J. Tucker,1610612756,Phoenix Suns,2,11,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,13.9,13.1,1,made,2014-11-22,IND,PHX,1,2
Shot Chart Detail,0021400184,137,200782,P.J. Tucker,1610612756,Phoenix Suns,2,9,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0.5,26.3,1,missed,2014-11-22,IND,PHX,0,3
Shot Chart Detail,0021400184,153,200782,P.J. Tucker,1610612756,Phoenix Suns,2,8,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,-0.3,1,missed,2014-11-22,IND,PHX,0,2
Shot Chart Detail,0021400184,431,200782,P.J. Tucker,1610612756,Phoenix Suns,4,8,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,17.4,7.8,1,made,2014-11-22,IND,PHX,1,2
Shot Chart Detail,0021400201,135,200782,P.J. Tucker,1610612756,Phoenix Suns,2,11,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4.3,1.7,1,missed,2014-11-24,TOR,PHX,0,2
Shot Chart Detail,0021400201,153,200782,P.J. Tucker,1610612756,Phoenix Suns,2,9,39,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.1,2.5,1,made,2014-11-24,TOR,PHX,1,2
Shot Chart Detail,0021400201,218,200782,P.J. Tucker,1610612756,Phoenix Suns,2,4,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,-0.3,1,made,2014-11-24,TOR,PHX,1,3
Shot Chart Detail,0021400201,345,200782,P.J. Tucker,1610612756,Phoenix Suns,3,5,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1,24.2,1,made,2014-11-24,TOR,PHX,1,3
Shot Chart Detail,0021400201,391,200782,P.J. Tucker,1610612756,Phoenix Suns,3,1,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.5,-1.6,1,missed,2014-11-24,TOR,PHX,0,3
Shot Chart Detail,0021400201,469,200782,P.J. Tucker,1610612756,Phoenix Suns,4,6,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,23,0.8,23.9,1,made,2014-11-24,TOR,PHX,1,3
Shot Chart Detail,0021400221,118,200782,P.J. Tucker,1610612756,Phoenix Suns,2,11,42,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-24.2,-1.4,1,missed,2014-11-26,PHX,DEN,0,3
Shot Chart Detail,0021400221,228,200782,P.J. Tucker,1610612756,Phoenix Suns,2,4,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,22.9,9.4,1,made,2014-11-26,PHX,DEN,1,3
Shot Chart Detail,0021400221,257,200782,P.J. Tucker,1610612756,Phoenix Suns,2,2,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-20,3.6,1,missed,2014-11-26,PHX,DEN,0,2
Shot Chart Detail,0021400221,442,200782,P.J. Tucker,1610612756,Phoenix Suns,4,11,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,22.8,6.1,1,made,2014-11-26,PHX,DEN,1,3
Shot Chart Detail,0021400221,449,200782,P.J. Tucker,1610612756,Phoenix Suns,4,10,16,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-9.4,10.8,1,made,2014-11-26,PHX,DEN,1,2
Shot Chart Detail,0021400221,463,200782,P.J. Tucker,1610612756,Phoenix Suns,4,8,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,6.4,8.8,1,missed,2014-11-26,PHX,DEN,0,2
Shot Chart Detail,0021400221,486,200782,P.J. Tucker,1610612756,Phoenix Suns,4,5,53,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,0.1,1,missed,2014-11-26,PHX,DEN,0,3
Shot Chart Detail,0021400221,529,200782,P.J. Tucker,1610612756,Phoenix Suns,4,1,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,11.7,2.8,1,made,2014-11-26,PHX,DEN,1,2
Shot Chart Detail,0021400232,78,200782,P.J. Tucker,1610612756,Phoenix Suns,1,3,55,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.3,2.8,1,made,2014-11-28,DEN,PHX,1,3
Shot Chart Detail,0021400232,84,200782,P.J. Tucker,1610612756,Phoenix Suns,1,3,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23,8.5,1,made,2014-11-28,DEN,PHX,1,3
Shot Chart Detail,0021400232,402,200782,P.J. Tucker,1610612756,Phoenix Suns,3,4,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-11.6,21.6,1,made,2014-11-28,DEN,PHX,1,3
Shot Chart Detail,0021400232,419,200782,P.J. Tucker,1610612756,Phoenix Suns,3,3,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,14.6,19.8,1,missed,2014-11-28,DEN,PHX,0,3
Shot Chart Detail,0021400246,98,200782,P.J. Tucker,1610612756,Phoenix Suns,1,1,19,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.7,3.6,1,missed,2014-11-30,PHX,ORL,0,2
Shot Chart Detail,0021400246,373,200782,P.J. Tucker,1610612756,Phoenix Suns,4,10,49,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4.8,1.4,1,missed,2014-11-30,PHX,ORL,0,2
Shot Chart Detail,0021400246,430,200782,P.J. Tucker,1610612756,Phoenix Suns,4,6,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,-0.5,1,made,2014-11-30,PHX,ORL,1,2
Shot Chart Detail,0021400246,449,200782,P.J. Tucker,1610612756,Phoenix Suns,4,4,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.3,-1.9,1,missed,2014-11-30,PHX,ORL,0,3
Shot Chart Detail,0021400246,460,200782,P.J. Tucker,1610612756,Phoenix Suns,4,3,32,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-16.6,19.8,1,made,2014-11-30,PHX,ORL,1,3
Shot Chart Detail,0021400260,48,200782,P.J. Tucker,1610612756,Phoenix Suns,1,6,35,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0.3,1,made,2014-12-02,PHX,IND,1,2
Shot Chart Detail,0021400260,191,200782,P.J. Tucker,1610612756,Phoenix Suns,2,4,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.4,1,made,2014-12-02,PHX,IND,1,2
Shot Chart Detail,0021400260,233,200782,P.J. Tucker,1610612756,Phoenix Suns,2,0,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.7,1.4,1,missed,2014-12-02,PHX,IND,0,2
Shot Chart Detail,0021400260,262,200782,P.J. Tucker,1610612756,Phoenix Suns,3,10,25,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.8,0.6,1,missed,2014-12-02,PHX,IND,0,2
Shot Chart Detail,0021400260,266,200782,P.J. Tucker,1610612756,Phoenix Suns,3,10,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,23.2,9.9,1,missed,2014-12-02,PHX,IND,0,3
Shot Chart Detail,0021400260,275,200782,P.J. Tucker,1610612756,Phoenix Suns,3,9,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.3,-2.1,1,missed,2014-12-02,PHX,IND,0,3
Shot Chart Detail,0021400284,26,200782,P.J. Tucker,1610612756,Phoenix Suns,1,8,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,1.9,1,made,2014-12-05,DAL,PHX,1,3
Shot Chart Detail,0021400284,261,200782,P.J. Tucker,1610612756,Phoenix Suns,3,10,20,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.6,1.5,1,missed,2014-12-05,DAL,PHX,0,3
Shot Chart Detail,0021400284,264,200782,P.J. Tucker,1610612756,Phoenix Suns,3,9,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,4.8,1,made,2014-12-05,DAL,PHX,1,3
Shot Chart Detail,0021400284,312,200782,P.J. Tucker,1610612756,Phoenix Suns,3,5,51,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,6,1,made,2014-12-05,DAL,PHX,1,2
Shot Chart Detail,0021400284,426,200782,P.J. Tucker,1610612756,Phoenix Suns,4,9,4,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,1.9,1,made,2014-12-05,DAL,PHX,1,2
Shot Chart Detail,0021400284,473,200782,P.J. Tucker,1610612756,Phoenix Suns,4,4,50,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,-23.9,3.6,1,missed,2014-12-05,DAL,PHX,0,3
Shot Chart Detail,0021400284,542,200782,P.J. Tucker,1610612756,Phoenix Suns,4,0,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,13.3,10.5,1,missed,2014-12-05,DAL,PHX,0,2
Shot Chart Detail,0021400290,6,200782,P.J. Tucker,1610612756,Phoenix Suns,1,11,11,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16.9,0.1,1,made,2014-12-06,HOU,PHX,1,2
Shot Chart Detail,0021400290,44,200782,P.J. Tucker,1610612756,Phoenix Suns,1,6,46,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,0.4,1,missed,2014-12-06,HOU,PHX,0,3
Shot Chart Detail,0021400290,260,200782,P.J. Tucker,1610612756,Phoenix Suns,2,2,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-1.7,26,1,missed,2014-12-06,HOU,PHX,0,3
Shot Chart Detail,0021400290,287,200782,P.J. Tucker,1610612756,Phoenix Suns,2,1,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.1,2.2,1,missed,2014-12-06,HOU,PHX,0,2
Shot Chart Detail,0021400290,317,200782,P.J. Tucker,1610612756,Phoenix Suns,3,10,22,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,-0.2,1,made,2014-12-06,HOU,PHX,1,3
Shot Chart Detail,0021400290,328,200782,P.J. Tucker,1610612756,Phoenix Suns,3,9,7,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.5,0.9,1,missed,2014-12-06,HOU,PHX,0,2
Shot Chart Detail,0021400290,368,200782,P.J. Tucker,1610612756,Phoenix Suns,3,5,49,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,1.7,1,made,2014-12-06,HOU,PHX,1,2
Shot Chart Detail,0021400290,542,200782,P.J. Tucker,1610612756,Phoenix Suns,4,4,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.5,0.3,1,missed,2014-12-06,HOU,PHX,0,2
Shot Chart Detail,0021400290,544,200782,P.J. Tucker,1610612756,Phoenix Suns,4,4,32,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.7,0.3,1,made,2014-12-06,HOU,PHX,1,2
Shot Chart Detail,0021400290,580,200782,P.J. Tucker,1610612756,Phoenix Suns,4,2,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,0.4,1,missed,2014-12-06,HOU,PHX,0,3
