grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400033,251,708,Kevin Garnett,1610612751,Brooklyn Nets,2,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,19.9,2,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,268,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4.8,18.7,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,313,708,Kevin Garnett,1610612751,Brooklyn Nets,3,6,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-17.3,11,1,made,2014-11-01,DET,BKN,1,2
Shot Chart Detail,0021400033,330,708,Kevin Garnett,1610612751,Brooklyn Nets,3,4,58,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1.3,5.3,1,made,2014-11-01,DET,BKN,1,2
Shot Chart Detail,0021400033,393,708,Kevin Garnett,1610612751,Brooklyn Nets,4,9,48,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5.3,1.7,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,443,708,Kevin Garnett,1610612751,Brooklyn Nets,4,4,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0.1,1,missed,2014-11-01,DET,BKN,0,2
Shot Chart Detail,0021400033,481,708,Kevin Garnett,1610612751,Brooklyn Nets,4,1,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.7,1.1,1,made,2014-11-01,DET,BKN,1,2
Shot Chart Detail,0021400044,15,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,7.5,17.9,1,missed,2014-11-03,BKN,OKC,0,2
Shot Chart Detail,0021400044,45,708,Kevin Garnett,1610612751,Brooklyn Nets,1,6,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,14.9,13.4,1,missed,2014-11-03,BKN,OKC,0,2
Shot Chart Detail,0021400044,142,708,Kevin Garnett,1610612751,Brooklyn Nets,2,10,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,3,19.8,1,missed,2014-11-03,BKN,OKC,0,2
Shot Chart Detail,0021400044,153,708,Kevin Garnett,1610612751,Brooklyn Nets,2,9,47,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.1,0.6,1,made,2014-11-03,BKN,OKC,1,2
Shot Chart Detail,0021400044,182,708,Kevin Garnett,1610612751,Brooklyn Nets,2,6,13,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.1,1.9,1,missed,2014-11-03,BKN,OKC,0,2
Shot Chart Detail,0021400044,196,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,8.4,12.9,1,made,2014-11-03,BKN,OKC,1,2
Shot Chart Detail,0021400044,252,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,16.1,7.5,1,missed,2014-11-03,BKN,OKC,0,2
Shot Chart Detail,0021400044,285,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,16.1,8,1,made,2014-11-03,BKN,OKC,1,2
Shot Chart Detail,0021400060,13,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,41,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-10,12.6,1,missed,2014-11-05,BKN,MIN,0,2
Shot Chart Detail,0021400060,18,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,4.1,15.9,1,missed,2014-11-05,BKN,MIN,0,2
Shot Chart Detail,0021400060,190,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,3.2,20.6,1,made,2014-11-05,BKN,MIN,1,2
Shot Chart Detail,0021400060,222,708,Kevin Garnett,1610612751,Brooklyn Nets,2,1,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,13.8,11.5,1,missed,2014-11-05,BKN,MIN,0,2
Shot Chart Detail,0021400060,226,708,Kevin Garnett,1610612751,Brooklyn Nets,2,1,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-0.7,18.4,1,missed,2014-11-05,BKN,MIN,0,2
Shot Chart Detail,0021400060,252,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,41,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,11,1,missed,2014-11-05,BKN,MIN,0,2
Shot Chart Detail,0021400060,280,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,0.3,1,missed,2014-11-05,BKN,MIN,0,2
Shot Chart Detail,0021400075,280,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,27,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-0.2,6.7,1,made,2014-11-07,BKN,NYK,1,2
Shot Chart Detail,0021400075,308,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,40,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,8.2,10.8,1,missed,2014-11-07,BKN,NYK,0,2
Shot Chart Detail,0021400075,322,708,Kevin Garnett,1610612751,Brooklyn Nets,3,7,39,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,2.7,18.6,1,made,2014-11-07,BKN,NYK,1,2
Shot Chart Detail,0021400090,12,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,10.3,17,1,missed,2014-11-09,BKN,ORL,0,2
Shot Chart Detail,0021400090,22,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16,3.3,1,missed,2014-11-09,BKN,ORL,0,2
Shot Chart Detail,0021400090,28,708,Kevin Garnett,1610612751,Brooklyn Nets,1,8,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-5.6,18.3,1,missed,2014-11-09,BKN,ORL,0,2
Shot Chart Detail,0021400090,185,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4.6,18.6,1,missed,2014-11-09,BKN,ORL,0,2
Shot Chart Detail,0021400090,229,708,Kevin Garnett,1610612751,Brooklyn Nets,2,2,11,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.2,5.5,1,made,2014-11-09,BKN,ORL,1,2
Shot Chart Detail,0021400090,231,708,Kevin Garnett,1610612751,Brooklyn Nets,2,1,28,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-0.1,8.5,1,missed,2014-11-09,BKN,ORL,0,2
Shot Chart Detail,0021400090,252,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,57,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,16.3,5.3,1,made,2014-11-09,BKN,ORL,1,2
Shot Chart Detail,0021400090,263,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17,2.2,1,missed,2014-11-09,BKN,ORL,0,2
Shot Chart Detail,0021400090,309,708,Kevin Garnett,1610612751,Brooklyn Nets,3,3,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-15.2,0,1,made,2014-11-09,BKN,ORL,1,2
Shot Chart Detail,0021400116,2,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,41,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,9,1.7,1,missed,2014-11-12,PHX,BKN,0,2
Shot Chart Detail,0021400116,11,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,1.3,9.3,1,missed,2014-11-12,PHX,BKN,0,2
Shot Chart Detail,0021400116,14,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400116,24,708,Kevin Garnett,1610612751,Brooklyn Nets,1,8,15,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-3.9,4.8,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400116,145,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,35,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,10.8,0,1,missed,2014-11-12,PHX,BKN,0,2
Shot Chart Detail,0021400116,162,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,50,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.2,3.7,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400116,313,708,Kevin Garnett,1610612751,Brooklyn Nets,3,7,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-17.9,-0.5,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400116,445,708,Kevin Garnett,1610612751,Brooklyn Nets,4,8,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,18.5,-2.8,1,made,2014-11-12,PHX,BKN,1,2
Shot Chart Detail,0021400121,13,708,Kevin Garnett,1610612751,Brooklyn Nets,1,10,3,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-14.3,15.6,1,made,2014-11-13,GSW,BKN,1,2
Shot Chart Detail,0021400121,19,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,30,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-4.2,8,1,made,2014-11-13,GSW,BKN,1,2
Shot Chart Detail,0021400121,200,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,23,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,5.9,6.6,1,missed,2014-11-13,GSW,BKN,0,2
Shot Chart Detail,0021400121,214,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,8,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,4,11,1,missed,2014-11-13,GSW,BKN,0,2
Shot Chart Detail,0021400121,280,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,14,Missed Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,1.6,9.7,1,missed,2014-11-13,GSW,BKN,0,2
Shot Chart Detail,0021400138,27,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,20.4,0.1,1,made,2014-11-15,POR,BKN,1,2
Shot Chart Detail,0021400138,178,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-1,20.6,1,missed,2014-11-15,POR,BKN,0,2
Shot Chart Detail,0021400138,227,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-14.4,11.2,1,made,2014-11-15,POR,BKN,1,2
Shot Chart Detail,0021400138,282,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0,1,made,2014-11-15,POR,BKN,1,2
Shot Chart Detail,0021400138,284,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,3.7,20.5,1,missed,2014-11-15,POR,BKN,0,2
Shot Chart Detail,0021400138,291,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-5.4,14,1,made,2014-11-15,POR,BKN,1,2
Shot Chart Detail,0021400138,293,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-1.2,19.4,1,made,2014-11-15,POR,BKN,1,2
Shot Chart Detail,0021400138,516,708,Kevin Garnett,1610612751,Brooklyn Nets,4,0,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1.7,24.1,1,missed,2014-11-15,POR,BKN,0,3
Shot Chart Detail,0021400149,177,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,22,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,0,13.5,1,made,2014-11-17,BKN,MIA,1,2
Shot Chart Detail,0021400149,188,708,Kevin Garnett,1610612751,Brooklyn Nets,2,4,20,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-5.4,13.1,1,missed,2014-11-17,BKN,MIA,0,2
Shot Chart Detail,0021400149,260,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,15.7,4.4,1,missed,2014-11-17,BKN,MIA,0,2
Shot Chart Detail,0021400149,264,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,11,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0.3,1,made,2014-11-17,BKN,MIA,1,2
Shot Chart Detail,0021400164,208,708,Kevin Garnett,1610612751,Brooklyn Nets,2,2,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,8.4,6,1,missed,2014-11-19,BKN,MIL,0,2
Shot Chart Detail,0021400164,262,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,21,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3.2,0.7,1,made,2014-11-19,BKN,MIL,1,2
Shot Chart Detail,0021400164,474,708,Kevin Garnett,1610612751,Brooklyn Nets,4,1,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-20.6,-2.4,1,missed,2014-11-19,BKN,MIL,0,2
Shot Chart Detail,0021400164,487,708,Kevin Garnett,1610612751,Brooklyn Nets,4,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-10.2,23,1,missed,2014-11-19,BKN,MIL,0,3
Shot Chart Detail,0021400178,125,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,9.3,15.7,1,made,2014-11-21,OKC,BKN,1,2
Shot Chart Detail,0021400178,244,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-11,15.4,1,missed,2014-11-21,OKC,BKN,0,2
Shot Chart Detail,0021400213,122,708,Kevin Garnett,1610612751,Brooklyn Nets,2,11,6,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.2,0.9,1,missed,2014-11-26,PHI,BKN,0,2
Shot Chart Detail,0021400213,144,708,Kevin Garnett,1610612751,Brooklyn Nets,2,9,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-26,PHI,BKN,1,2
Shot Chart Detail,0021400213,150,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,11.9,-0.2,1,missed,2014-11-26,PHI,BKN,0,2
Shot Chart Detail,0021400213,275,708,Kevin Garnett,1610612751,Brooklyn Nets,3,7,50,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1.2,7.5,1,made,2014-11-26,PHI,BKN,1,2
Shot Chart Detail,0021400213,497,708,Kevin Garnett,1610612751,Brooklyn Nets,4,0,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-12.9,13.5,1,made,2014-11-26,PHI,BKN,1,2
Shot Chart Detail,0021400242,31,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,10.3,12.6,1,missed,2014-11-30,BKN,CHI,0,2
Shot Chart Detail,0021400242,157,708,Kevin Garnett,1610612751,Brooklyn Nets,2,8,10,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-0.4,7.2,1,missed,2014-11-30,BKN,CHI,0,2
Shot Chart Detail,0021400242,277,708,Kevin Garnett,1610612751,Brooklyn Nets,3,11,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,2.2,1,made,2014-11-30,BKN,CHI,1,2
Shot Chart Detail,0021400242,280,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,20,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-0.2,4.5,1,made,2014-11-30,BKN,CHI,1,2
Shot Chart Detail,0021400242,282,708,Kevin Garnett,1610612751,Brooklyn Nets,3,9,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16.3,-0.5,1,missed,2014-11-30,BKN,CHI,0,2
Shot Chart Detail,0021400242,293,708,Kevin Garnett,1610612751,Brooklyn Nets,3,8,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,15.2,0.3,1,missed,2014-11-30,BKN,CHI,0,2
Shot Chart Detail,0021400242,455,708,Kevin Garnett,1610612751,Brooklyn Nets,4,8,18,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,0,1,made,2014-11-30,BKN,CHI,1,2
Shot Chart Detail,0021400256,27,708,Kevin Garnett,1610612751,Brooklyn Nets,1,9,1,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1.9,4.5,1,made,2014-12-02,NYK,BKN,1,2
Shot Chart Detail,0021400256,43,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-5.6,6,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,45,708,Kevin Garnett,1610612751,Brooklyn Nets,1,7,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2.4,3.6,1,made,2014-12-02,NYK,BKN,1,2
Shot Chart Detail,0021400256,64,708,Kevin Garnett,1610612751,Brooklyn Nets,1,5,0,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.1,2,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,65,708,Kevin Garnett,1610612751,Brooklyn Nets,1,4,59,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.3,1.9,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,195,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,0,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,197,708,Kevin Garnett,1610612751,Brooklyn Nets,2,5,46,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.3,1.7,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,284,708,Kevin Garnett,1610612751,Brooklyn Nets,3,10,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,7.3,19.8,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,469,708,Kevin Garnett,1610612751,Brooklyn Nets,4,5,53,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,12.2,-0.3,1,made,2014-12-02,NYK,BKN,1,2
Shot Chart Detail,0021400256,480,708,Kevin Garnett,1610612751,Brooklyn Nets,4,4,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-10.2,17.9,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,532,708,Kevin Garnett,1610612751,Brooklyn Nets,4,0,17,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,-0.2,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400280,2,708,Kevin Garnett,1610612751,Brooklyn Nets,1,11,41,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-17.6,4.1,1,missed,2014-12-05,BKN,ATL,0,2
