grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400075,125,203112,Quincy Acy,1610612752,New York Knicks,2,11,5,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1.5,4.5,1,missed,2014-11-07,BKN,NYK,0,2
Shot Chart Detail,0021400075,127,203112,Quincy Acy,1610612752,New York Knicks,2,11,3,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,2.2,1,missed,2014-11-07,BKN,NYK,0,2
Shot Chart Detail,0021400075,516,203112,Quincy Acy,1610612752,New York Knicks,4,0,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.4,1.5,1,made,2014-11-07,BKN,NYK,1,2
Shot Chart Detail,0021400084,204,203112,Quincy Acy,1610612752,New York Knicks,2,6,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.3,1.4,1,made,2014-11-08,ATL,NYK,1,2
Shot Chart Detail,0021400113,45,203112,Quincy Acy,1610612752,New York Knicks,1,7,7,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,2.4,19,1,made,2014-11-12,NYK,ORL,1,2
Shot Chart Detail,0021400126,259,203112,Quincy Acy,1610612752,New York Knicks,3,10,37,Made Shot,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-14,NYK,UTA,1,2
Shot Chart Detail,0021400126,305,203112,Quincy Acy,1610612752,New York Knicks,3,6,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-11.3,17.9,1,made,2014-11-14,NYK,UTA,1,2
Shot Chart Detail,0021400142,28,203112,Quincy Acy,1610612752,New York Knicks,1,8,38,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.7,3.7,1,missed,2014-11-16,NYK,DEN,0,2
Shot Chart Detail,0021400142,162,203112,Quincy Acy,1610612752,New York Knicks,2,6,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,0,1,missed,2014-11-16,NYK,DEN,0,2
Shot Chart Detail,0021400142,177,203112,Quincy Acy,1610612752,New York Knicks,2,5,57,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-1.3,3.4,1,missed,2014-11-16,NYK,DEN,0,2
Shot Chart Detail,0021400142,300,203112,Quincy Acy,1610612752,New York Knicks,3,10,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.3,2,1,made,2014-11-16,NYK,DEN,1,2
Shot Chart Detail,0021400142,312,203112,Quincy Acy,1610612752,New York Knicks,3,8,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-3.7,12.6,1,made,2014-11-16,NYK,DEN,1,2
Shot Chart Detail,0021400142,351,203112,Quincy Acy,1610612752,New York Knicks,3,3,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-4.5,17.9,1,made,2014-11-16,NYK,DEN,1,2
Shot Chart Detail,0021400142,487,203112,Quincy Acy,1610612752,New York Knicks,4,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-19.2,16.5,1,missed,2014-11-16,NYK,DEN,0,3
Shot Chart Detail,0021400167,6,203112,Quincy Acy,1610612752,New York Knicks,1,11,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-19,MIN,NYK,1,2
Shot Chart Detail,0021400167,25,203112,Quincy Acy,1610612752,New York Knicks,1,9,0,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-0.6,1,missed,2014-11-19,MIN,NYK,0,2
Shot Chart Detail,0021400167,43,203112,Quincy Acy,1610612752,New York Knicks,1,6,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,0.6,1,missed,2014-11-19,MIN,NYK,0,2
Shot Chart Detail,0021400167,376,203112,Quincy Acy,1610612752,New York Knicks,3,1,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-17.3,12.6,1,missed,2014-11-19,MIN,NYK,0,2
Shot Chart Detail,0021400167,384,203112,Quincy Acy,1610612752,New York Knicks,3,1,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,-0.8,1,made,2014-11-19,MIN,NYK,1,2
Shot Chart Detail,0021400167,407,203112,Quincy Acy,1610612752,New York Knicks,4,11,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.1,0.1,1,made,2014-11-19,MIN,NYK,1,2
Shot Chart Detail,0021400167,427,203112,Quincy Acy,1610612752,New York Knicks,4,8,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-14.7,13.8,1,missed,2014-11-19,MIN,NYK,0,2
Shot Chart Detail,0021400167,481,203112,Quincy Acy,1610612752,New York Knicks,4,5,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-15.9,2.3,1,made,2014-11-19,MIN,NYK,1,2
Shot Chart Detail,0021400187,11,203112,Quincy Acy,1610612752,New York Knicks,1,10,20,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-22,NYK,PHI,1,2
Shot Chart Detail,0021400187,23,203112,Quincy Acy,1610612752,New York Knicks,1,8,19,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0.7,3,1,missed,2014-11-22,NYK,PHI,0,2
Shot Chart Detail,0021400187,157,203112,Quincy Acy,1610612752,New York Knicks,2,7,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,10.1,15.6,1,missed,2014-11-22,NYK,PHI,0,2
Shot Chart Detail,0021400187,290,203112,Quincy Acy,1610612752,New York Knicks,3,7,18,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-22,NYK,PHI,1,2
Shot Chart Detail,0021400187,303,203112,Quincy Acy,1610612752,New York Knicks,3,6,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-12.9,0,1,missed,2014-11-22,NYK,PHI,0,2
Shot Chart Detail,0021400187,328,203112,Quincy Acy,1610612752,New York Knicks,3,4,20,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4.3,14.9,1,made,2014-11-22,NYK,PHI,1,2
Shot Chart Detail,0021400202,9,203112,Quincy Acy,1610612752,New York Knicks,1,10,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,-8.8,18.1,1,missed,2014-11-24,HOU,NYK,0,2
Shot Chart Detail,0021400202,49,203112,Quincy Acy,1610612752,New York Knicks,1,6,20,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.4,1,missed,2014-11-24,HOU,NYK,0,2
Shot Chart Detail,0021400202,76,203112,Quincy Acy,1610612752,New York Knicks,1,4,4,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,0.3,1,missed,2014-11-24,HOU,NYK,0,2
Shot Chart Detail,0021400202,291,203112,Quincy Acy,1610612752,New York Knicks,3,10,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.4,-1.7,1,missed,2014-11-24,HOU,NYK,0,2
Shot Chart Detail,0021400214,53,203112,Quincy Acy,1610612752,New York Knicks,1,6,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,15.8,3.1,1,made,2014-11-26,DAL,NYK,1,2
Shot Chart Detail,0021400214,197,203112,Quincy Acy,1610612752,New York Knicks,2,5,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,14.4,8.5,1,missed,2014-11-26,DAL,NYK,0,2
Shot Chart Detail,0021400214,210,203112,Quincy Acy,1610612752,New York Knicks,2,4,24,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-4.7,6.3,1,made,2014-11-26,DAL,NYK,1,2
Shot Chart Detail,0021400214,292,203112,Quincy Acy,1610612752,New York Knicks,3,9,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,0.9,1,missed,2014-11-26,DAL,NYK,0,2
Shot Chart Detail,0021400214,305,203112,Quincy Acy,1610612752,New York Knicks,3,8,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,15.2,13.5,1,made,2014-11-26,DAL,NYK,1,2
Shot Chart Detail,0021400214,334,203112,Quincy Acy,1610612752,New York Knicks,3,7,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1.6,5.2,1,missed,2014-11-26,DAL,NYK,0,2
Shot Chart Detail,0021400214,452,203112,Quincy Acy,1610612752,New York Knicks,4,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,14.1,2.5,1,missed,2014-11-26,DAL,NYK,0,2
Shot Chart Detail,0021400214,510,203112,Quincy Acy,1610612752,New York Knicks,4,3,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,17.9,4.1,1,missed,2014-11-26,DAL,NYK,0,2
Shot Chart Detail,0021400229,28,203112,Quincy Acy,1610612752,New York Knicks,1,9,16,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2.7,11.5,1,missed,2014-11-28,OKC,NYK,0,2
Shot Chart Detail,0021400229,150,203112,Quincy Acy,1610612752,New York Knicks,2,10,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.6,1.9,1,missed,2014-11-28,OKC,NYK,0,2
Shot Chart Detail,0021400229,410,203112,Quincy Acy,1610612752,New York Knicks,3,1,19,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-28,OKC,NYK,1,2
Shot Chart Detail,0021400245,34,203112,Quincy Acy,1610612752,New York Knicks,1,8,47,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-30,NYK,MIA,1,2
Shot Chart Detail,0021400256,114,203112,Quincy Acy,1610612752,New York Knicks,1,0,15,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0.1,1,made,2014-12-02,NYK,BKN,1,2
Shot Chart Detail,0021400256,121,203112,Quincy Acy,1610612752,New York Knicks,2,11,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.4,1.7,1,missed,2014-12-02,NYK,BKN,0,2
Shot Chart Detail,0021400256,369,203112,Quincy Acy,1610612752,New York Knicks,3,3,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,-10.8,19.7,1,made,2014-12-02,NYK,BKN,1,2
Shot Chart Detail,0021400273,25,203112,Quincy Acy,1610612752,New York Knicks,1,9,41,Made Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1.8,4.7,1,made,2014-12-04,NYK,CLE,1,2
Shot Chart Detail,0021400273,48,203112,Quincy Acy,1610612752,New York Knicks,1,6,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-4.7,20.1,1,made,2014-12-04,NYK,CLE,1,2
Shot Chart Detail,0021400273,102,203112,Quincy Acy,1610612752,New York Knicks,1,0,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,-8.1,14,1,missed,2014-12-04,NYK,CLE,0,2
Shot Chart Detail,0021400273,192,203112,Quincy Acy,1610612752,New York Knicks,2,4,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.4,1.9,1,made,2014-12-04,NYK,CLE,1,2
Shot Chart Detail,0021400273,211,203112,Quincy Acy,1610612752,New York Knicks,2,3,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-0.4,22,1,missed,2014-12-04,NYK,CLE,0,2
Shot Chart Detail,0021400273,261,203112,Quincy Acy,1610612752,New York Knicks,3,11,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.3,2.8,1,made,2014-12-04,NYK,CLE,1,2
Shot Chart Detail,0021400273,289,203112,Quincy Acy,1610612752,New York Knicks,3,8,10,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,6.5,7.4,1,made,2014-12-04,NYK,CLE,1,2
Shot Chart Detail,0021400273,302,203112,Quincy Acy,1610612752,New York Knicks,3,6,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-04,NYK,CLE,1,2
Shot Chart Detail,0021400276,124,203112,Quincy Acy,1610612752,New York Knicks,1,1,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1.5,19.4,1,missed,2014-12-05,CHA,NYK,0,2
Shot Chart Detail,0021400276,338,203112,Quincy Acy,1610612752,New York Knicks,3,3,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,13.9,24.2,1,made,2014-12-05,CHA,NYK,1,3
Shot Chart Detail,0021400276,390,203112,Quincy Acy,1610612752,New York Knicks,4,11,47,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-05,CHA,NYK,1,2
Shot Chart Detail,0021400276,398,203112,Quincy Acy,1610612752,New York Knicks,4,10,30,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-12-05,CHA,NYK,0,2
Shot Chart Detail,0021400299,128,203112,Quincy Acy,1610612752,New York Knicks,2,10,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,13.6,18.3,1,made,2014-12-07,NYK,POR,1,2
Shot Chart Detail,0021400299,180,203112,Quincy Acy,1610612752,New York Knicks,2,5,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,-9.1,7.4,1,made,2014-12-07,NYK,POR,1,2
Shot Chart Detail,0021400311,40,203112,Quincy Acy,1610612752,New York Knicks,1,6,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.4,0.4,1,made,2014-12-09,NOP,NYK,1,2
Shot Chart Detail,0021400311,106,203112,Quincy Acy,1610612752,New York Knicks,1,1,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-20.4,2.8,1,made,2014-12-09,NOP,NYK,1,2
Shot Chart Detail,0021400311,281,203112,Quincy Acy,1610612752,New York Knicks,3,6,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-15.9,0.6,1,missed,2014-12-09,NOP,NYK,0,2
Shot Chart Detail,0021400322,18,203112,Quincy Acy,1610612752,New York Knicks,1,8,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.8,0.9,1,made,2014-12-10,SAS,NYK,1,2
Shot Chart Detail,0021400322,20,203112,Quincy Acy,1610612752,New York Knicks,1,8,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,-14.6,5.2,1,missed,2014-12-10,SAS,NYK,0,2
Shot Chart Detail,0021400322,132,203112,Quincy Acy,1610612752,New York Knicks,2,8,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,-12.1,13.1,1,missed,2014-12-10,SAS,NYK,0,2
Shot Chart Detail,0021400322,152,203112,Quincy Acy,1610612752,New York Knicks,2,6,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,19,9.6,1,missed,2014-12-10,SAS,NYK,0,2
Shot Chart Detail,0021400322,228,203112,Quincy Acy,1610612752,New York Knicks,2,1,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.4,0.7,1,made,2014-12-10,SAS,NYK,1,2
Shot Chart Detail,0021400322,244,203112,Quincy Acy,1610612752,New York Knicks,2,0,42,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-10,SAS,NYK,1,2
Shot Chart Detail,0021400331,264,203112,Quincy Acy,1610612752,New York Knicks,3,10,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,20.1,-0.3,1,missed,2014-12-12,BOS,NYK,0,2
Shot Chart Detail,0021400353,21,203112,Quincy Acy,1610612752,New York Knicks,1,8,38,Missed Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,missed,2014-12-14,NYK,TOR,0,2
Shot Chart Detail,0021400353,78,203112,Quincy Acy,1610612752,New York Knicks,1,3,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-18.5,0.9,1,missed,2014-12-14,NYK,TOR,0,2
Shot Chart Detail,0021400353,325,203112,Quincy Acy,1610612752,New York Knicks,3,6,11,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,-13.8,0.7,1,made,2014-12-14,NYK,TOR,1,2
Shot Chart Detail,0021400367,32,203112,Quincy Acy,1610612752,New York Knicks,1,7,20,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-16,NYK,DAL,1,2
Shot Chart Detail,0021400367,36,203112,Quincy Acy,1610612752,New York Knicks,1,6,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,-11.8,1.4,1,made,2014-12-16,NYK,DAL,1,2
Shot Chart Detail,0021400367,354,203112,Quincy Acy,1610612752,New York Knicks,4,11,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,9.3,8.9,1,made,2014-12-16,NYK,DAL,1,2
Shot Chart Detail,0021400367,424,203112,Quincy Acy,1610612752,New York Knicks,4,3,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.1,2,1,missed,2014-12-16,NYK,DAL,0,2
Shot Chart Detail,0021400379,174,203112,Quincy Acy,1610612752,New York Knicks,2,6,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,-16.5,0,1,missed,2014-12-18,CHI,NYK,0,2
Shot Chart Detail,0021400379,178,203112,Quincy Acy,1610612752,New York Knicks,2,6,26,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-18,CHI,NYK,1,2
Shot Chart Detail,0021400379,221,203112,Quincy Acy,1610612752,New York Knicks,2,2,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,6.5,17.3,1,missed,2014-12-18,CHI,NYK,0,2
Shot Chart Detail,0021400379,225,203112,Quincy Acy,1610612752,New York Knicks,2,2,12,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-18,CHI,NYK,1,2
Shot Chart Detail,0021400400,10,203112,Quincy Acy,1610612752,New York Knicks,1,10,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-18.2,1.9,1,missed,2014-12-21,TOR,NYK,0,2
Shot Chart Detail,0021400400,45,203112,Quincy Acy,1610612752,New York Knicks,1,6,49,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,14.6,5.2,1,missed,2014-12-21,TOR,NYK,0,2
Shot Chart Detail,0021400400,139,203112,Quincy Acy,1610612752,New York Knicks,2,10,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-14.3,2,1,missed,2014-12-21,TOR,NYK,0,2
Shot Chart Detail,0021400400,241,203112,Quincy Acy,1610612752,New York Knicks,2,1,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,0.3,1,missed,2014-12-21,TOR,NYK,0,2
Shot Chart Detail,0021400400,253,203112,Quincy Acy,1610612752,New York Knicks,2,1,0,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-12-21,TOR,NYK,1,2
