grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400032,287,201143,Al Horford,1610612737,Atlanta Hawks,3,8,58,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,377,201143,Al Horford,1610612737,Atlanta Hawks,3,0,48,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-10.5,1.7,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,402,201143,Al Horford,1610612737,Atlanta Hawks,4,10,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.4,19.2,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,406,201143,Al Horford,1610612737,Atlanta Hawks,4,10,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-0.2,17.3,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,418,201143,Al Horford,1610612737,Atlanta Hawks,4,9,44,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.6,0.9,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400032,429,201143,Al Horford,1610612737,Atlanta Hawks,4,8,25,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,2,1,missed,2014-11-01,ATL,IND,0,3
Shot Chart Detail,0021400032,495,201143,Al Horford,1610612737,Atlanta Hawks,4,2,42,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0.4,1,missed,2014-11-01,ATL,IND,0,2
Shot Chart Detail,0021400032,496,201143,Al Horford,1610612737,Atlanta Hawks,4,2,42,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.5,0,1,made,2014-11-01,ATL,IND,1,2
Shot Chart Detail,0021400064,10,201143,Al Horford,1610612737,Atlanta Hawks,1,10,13,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-5.6,4.5,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,29,201143,Al Horford,1610612737,Atlanta Hawks,1,8,23,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.8,-0.3,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,33,201143,Al Horford,1610612737,Atlanta Hawks,1,8,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.1,0.6,1,made,2014-11-05,SAS,ATL,1,2
Shot Chart Detail,0021400064,46,201143,Al Horford,1610612737,Atlanta Hawks,1,5,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.7,18.7,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,123,201143,Al Horford,1610612737,Atlanta Hawks,2,10,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.8,0,1,made,2014-11-05,SAS,ATL,1,2
Shot Chart Detail,0021400064,181,201143,Al Horford,1610612737,Atlanta Hawks,2,6,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-5.1,16.8,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,224,201143,Al Horford,1610612737,Atlanta Hawks,2,2,56,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1.9,7.1,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,232,201143,Al Horford,1610612737,Atlanta Hawks,2,1,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-18.9,-0.5,1,made,2014-11-05,SAS,ATL,1,2
Shot Chart Detail,0021400064,277,201143,Al Horford,1610612737,Atlanta Hawks,3,8,56,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-2,17.3,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,280,201143,Al Horford,1610612737,Atlanta Hawks,3,8,20,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,-9.2,5.6,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,385,201143,Al Horford,1610612737,Atlanta Hawks,4,11,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,2.6,5.6,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400064,481,201143,Al Horford,1610612737,Atlanta Hawks,4,3,3,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,0,1,made,2014-11-05,SAS,ATL,1,2
Shot Chart Detail,0021400064,497,201143,Al Horford,1610612737,Atlanta Hawks,4,1,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-3.2,15.1,1,made,2014-11-05,SAS,ATL,1,2
Shot Chart Detail,0021400064,508,201143,Al Horford,1610612737,Atlanta Hawks,4,0,47,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,-11.3,2.6,1,missed,2014-11-05,SAS,ATL,0,2
Shot Chart Detail,0021400071,34,201143,Al Horford,1610612737,Atlanta Hawks,1,7,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.2,0.6,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,208,201143,Al Horford,1610612737,Atlanta Hawks,2,4,59,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,14.7,5.6,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,210,201143,Al Horford,1610612737,Atlanta Hawks,2,4,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.7,2.8,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,217,201143,Al Horford,1610612737,Atlanta Hawks,2,3,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,8.1,16.5,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,240,201143,Al Horford,1610612737,Atlanta Hawks,2,1,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-1.5,19.2,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,243,201143,Al Horford,1610612737,Atlanta Hawks,2,0,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,7.1,17.2,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,247,201143,Al Horford,1610612737,Atlanta Hawks,2,0,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0.7,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,277,201143,Al Horford,1610612737,Atlanta Hawks,3,10,27,Missed Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,6.9,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,411,201143,Al Horford,1610612737,Atlanta Hawks,4,10,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.3,0.6,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,421,201143,Al Horford,1610612737,Atlanta Hawks,4,8,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1.1,19,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,457,201143,Al Horford,1610612737,Atlanta Hawks,4,5,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,0.4,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,492,201143,Al Horford,1610612737,Atlanta Hawks,4,1,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.7,0.9,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,499,201143,Al Horford,1610612737,Atlanta Hawks,4,0,54,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,593,201143,Al Horford,1610612737,Atlanta Hawks,5,0,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,17.4,1.7,1,missed,2014-11-07,CHA,ATL,0,2
Shot Chart Detail,0021400071,660,201143,Al Horford,1610612737,Atlanta Hawks,6,3,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-0.2,18.3,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400071,671,201143,Al Horford,1610612737,Atlanta Hawks,6,2,8,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,4,18.4,1,made,2014-11-07,CHA,ATL,1,2
Shot Chart Detail,0021400084,8,201143,Al Horford,1610612737,Atlanta Hawks,1,10,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,13.1,3.3,1,made,2014-11-08,ATL,NYK,1,2
Shot Chart Detail,0021400084,157,201143,Al Horford,1610612737,Atlanta Hawks,2,10,56,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,1.1,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,180,201143,Al Horford,1610612737,Atlanta Hawks,2,8,47,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-12.7,1.4,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,256,201143,Al Horford,1610612737,Atlanta Hawks,2,3,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,15.8,6.1,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,279,201143,Al Horford,1610612737,Atlanta Hawks,2,1,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,-18.7,-0.2,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,289,201143,Al Horford,1610612737,Atlanta Hawks,2,0,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-0.4,18.9,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,311,201143,Al Horford,1610612737,Atlanta Hawks,3,10,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,-8.6,16.4,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,359,201143,Al Horford,1610612737,Atlanta Hawks,3,6,32,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0.5,5.3,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,362,201143,Al Horford,1610612737,Atlanta Hawks,3,6,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,5.2,18.3,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,451,201143,Al Horford,1610612737,Atlanta Hawks,4,11,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,14.1,4.1,1,made,2014-11-08,ATL,NYK,1,2
Shot Chart Detail,0021400084,496,201143,Al Horford,1610612737,Atlanta Hawks,4,6,20,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-08,ATL,NYK,1,2
Shot Chart Detail,0021400084,499,201143,Al Horford,1610612737,Atlanta Hawks,4,5,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,3.2,19.5,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400084,546,201143,Al Horford,1610612737,Atlanta Hawks,4,0,54,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-4.7,18.1,1,missed,2014-11-08,ATL,NYK,0,2
Shot Chart Detail,0021400100,3,201143,Al Horford,1610612737,Atlanta Hawks,1,11,22,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,3.5,3,1,made,2014-11-10,NYK,ATL,1,2
Shot Chart Detail,0021400100,8,201143,Al Horford,1610612737,Atlanta Hawks,1,10,19,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-10,NYK,ATL,1,2
Shot Chart Detail,0021400100,14,201143,Al Horford,1610612737,Atlanta Hawks,1,9,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,-13.6,1.2,1,missed,2014-11-10,NYK,ATL,0,2
Shot Chart Detail,0021400100,33,201143,Al Horford,1610612737,Atlanta Hawks,1,7,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,9.7,14.2,1,made,2014-11-10,NYK,ATL,1,2
Shot Chart Detail,0021400100,128,201143,Al Horford,1610612737,Atlanta Hawks,2,9,55,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.8,2.2,1,missed,2014-11-10,NYK,ATL,0,2
Shot Chart Detail,0021400100,229,201143,Al Horford,1610612737,Atlanta Hawks,2,0,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.6,0.4,1,made,2014-11-10,NYK,ATL,1,2
Shot Chart Detail,0021400100,249,201143,Al Horford,1610612737,Atlanta Hawks,3,11,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-0.2,6.1,1,missed,2014-11-10,NYK,ATL,0,2
Shot Chart Detail,0021400100,276,201143,Al Horford,1610612737,Atlanta Hawks,3,8,4,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.4,0.1,1,made,2014-11-10,NYK,ATL,1,2
Shot Chart Detail,0021400100,370,201143,Al Horford,1610612737,Atlanta Hawks,4,11,26,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-6.7,5.6,1,missed,2014-11-10,NYK,ATL,0,2
Shot Chart Detail,0021400110,2,201143,Al Horford,1610612737,Atlanta Hawks,1,11,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,18.5,3.7,1,made,2014-11-12,ATL,UTA,1,2
Shot Chart Detail,0021400110,22,201143,Al Horford,1610612737,Atlanta Hawks,1,8,52,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.2,0.7,1,missed,2014-11-12,ATL,UTA,0,2
Shot Chart Detail,0021400110,101,201143,Al Horford,1610612737,Atlanta Hawks,1,0,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,17.5,11.8,1,made,2014-11-12,ATL,UTA,1,2
Shot Chart Detail,0021400110,154,201143,Al Horford,1610612737,Atlanta Hawks,2,7,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,14.7,5.2,1,missed,2014-11-12,ATL,UTA,0,2
Shot Chart Detail,0021400110,310,201143,Al Horford,1610612737,Atlanta Hawks,3,4,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,9,15.9,1,made,2014-11-12,ATL,UTA,1,2
Shot Chart Detail,0021400110,394,201143,Al Horford,1610612737,Atlanta Hawks,4,9,16,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0.5,5.8,1,missed,2014-11-12,ATL,UTA,0,2
Shot Chart Detail,0021400110,404,201143,Al Horford,1610612737,Atlanta Hawks,4,8,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-4,19.2,1,made,2014-11-12,ATL,UTA,1,2
Shot Chart Detail,0021400110,428,201143,Al Horford,1610612737,Atlanta Hawks,4,6,26,Missed Shot,Driving Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3.4,3.6,1,missed,2014-11-12,ATL,UTA,0,2
Shot Chart Detail,0021400110,447,201143,Al Horford,1610612737,Atlanta Hawks,4,4,15,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.4,0.6,1,missed,2014-11-12,ATL,UTA,0,2
Shot Chart Detail,0021400110,463,201143,Al Horford,1610612737,Atlanta Hawks,4,1,33,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-3.2,6.1,1,missed,2014-11-12,ATL,UTA,0,2
Shot Chart Detail,0021400124,4,201143,Al Horford,1610612737,Atlanta Hawks,1,11,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,18.8,6.4,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400124,7,201143,Al Horford,1610612737,Atlanta Hawks,1,10,55,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,-23.1,1.7,1,made,2014-11-14,ATL,MIA,1,3
Shot Chart Detail,0021400124,155,201143,Al Horford,1610612737,Atlanta Hawks,2,10,38,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.1,5.2,1,missed,2014-11-14,ATL,MIA,0,2
Shot Chart Detail,0021400124,159,201143,Al Horford,1610612737,Atlanta Hawks,2,10,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,-17.3,10.2,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400124,276,201143,Al Horford,1610612737,Atlanta Hawks,3,11,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,13,16.2,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400124,307,201143,Al Horford,1610612737,Atlanta Hawks,3,6,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,12.5,16,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400124,367,201143,Al Horford,1610612737,Atlanta Hawks,3,0,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.9,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400124,467,201143,Al Horford,1610612737,Atlanta Hawks,4,3,54,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,3.2,2.5,1,missed,2014-11-14,ATL,MIA,0,2
Shot Chart Detail,0021400124,504,201143,Al Horford,1610612737,Atlanta Hawks,4,1,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,5.9,19.2,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400124,516,201143,Al Horford,1610612737,Atlanta Hawks,4,0,26,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,5.4,19,1,made,2014-11-14,ATL,MIA,1,2
Shot Chart Detail,0021400133,26,201143,Al Horford,1610612737,Atlanta Hawks,1,8,48,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,0.2,5.5,1,made,2014-11-15,CLE,ATL,1,2
Shot Chart Detail,0021400133,32,201143,Al Horford,1610612737,Atlanta Hawks,1,7,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,18.3,-1.4,1,made,2014-11-15,CLE,ATL,1,2
Shot Chart Detail,0021400133,100,201143,Al Horford,1610612737,Atlanta Hawks,1,0,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,8.1,14.3,1,missed,2014-11-15,CLE,ATL,0,2
Shot Chart Detail,0021400133,116,201143,Al Horford,1610612737,Atlanta Hawks,2,10,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0.1,1,made,2014-11-15,CLE,ATL,1,2
Shot Chart Detail,0021400133,118,201143,Al Horford,1610612737,Atlanta Hawks,2,10,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,11.9,11.2,1,missed,2014-11-15,CLE,ATL,0,2
Shot Chart Detail,0021400133,248,201143,Al Horford,1610612737,Atlanta Hawks,3,11,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,8.1,16,1,missed,2014-11-15,CLE,ATL,0,2
