grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400111,106,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4.8,14.5,1,missed,2014-11-12,BOS,OKC,0,2
Shot Chart Detail,0021400111,131,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,34,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,15.7,18.3,1,missed,2014-11-12,BOS,OKC,0,3
Shot Chart Detail,0021400111,161,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,7,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,0,1,missed,2014-11-12,BOS,OKC,0,2
Shot Chart Detail,0021400111,358,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,2,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,19.3,16.4,1,made,2014-11-12,BOS,OKC,1,3
Shot Chart Detail,0021400111,374,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,0,28,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.6,1.4,1,missed,2014-11-12,BOS,OKC,0,2
Shot Chart Detail,0021400111,393,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,11,11,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,19.1,16.2,1,made,2014-11-12,BOS,OKC,1,3
Shot Chart Detail,0021400111,400,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,10,32,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-0.4,5.2,1,made,2014-11-12,BOS,OKC,1,2
Shot Chart Detail,0021400111,413,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,8,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-17.3,13.5,1,made,2014-11-12,BOS,OKC,1,2
Shot Chart Detail,0021400111,421,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,7,21,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,6.7,12.3,1,made,2014-11-12,BOS,OKC,1,2
Shot Chart Detail,0021400111,426,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,6,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,-6.9,4.2,1,made,2014-11-12,BOS,OKC,1,2
Shot Chart Detail,0021400111,438,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,4,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-7.8,23.9,1,made,2014-11-12,BOS,OKC,1,3
Shot Chart Detail,0021400111,455,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,2,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,12.8,22.8,1,made,2014-11-12,BOS,OKC,1,3
Shot Chart Detail,0021400111,462,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,0,56,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,9.2,8,1,made,2014-11-12,BOS,OKC,1,2
Shot Chart Detail,0021400129,85,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,1,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.8,0,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400129,123,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,39,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,6,12.4,1,missed,2014-11-14,OKC,DET,0,2
Shot Chart Detail,0021400129,130,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,8,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,5.7,23.6,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400129,156,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,5,42,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,0,9.3,1,made,2014-11-14,OKC,DET,1,2
Shot Chart Detail,0021400129,174,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,4,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,-10.5,23.8,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400129,305,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,3,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,19.8,14.9,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400129,324,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,2,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,16.8,17.6,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400129,340,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,1,19,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,4.4,1,made,2014-11-14,OKC,DET,1,3
Shot Chart Detail,0021400129,349,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,33,12.5,30.7,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400129,413,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,5,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,2.2,1,missed,2014-11-14,OKC,DET,0,2
Shot Chart Detail,0021400129,428,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,3,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,16,5.3,1,made,2014-11-14,OKC,DET,1,2
Shot Chart Detail,0021400129,435,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,2,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.8,0.9,1,made,2014-11-14,OKC,DET,1,3
Shot Chart Detail,0021400129,449,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,1,7,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,6.5,12.1,1,missed,2014-11-14,OKC,DET,0,2
Shot Chart Detail,0021400129,475,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,5,4,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-2,14.2,1,missed,2014-11-14,OKC,DET,0,2
Shot Chart Detail,0021400129,489,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,5,2,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,22.9,10.1,1,missed,2014-11-14,OKC,DET,0,3
Shot Chart Detail,0021400144,140,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,0,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-19.2,15.6,1,missed,2014-11-16,OKC,HOU,0,3
Shot Chart Detail,0021400144,151,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,11,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,8.4,10.4,1,missed,2014-11-16,OKC,HOU,0,2
Shot Chart Detail,0021400144,187,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,7,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,15.7,16.2,1,missed,2014-11-16,OKC,HOU,0,2
Shot Chart Detail,0021400144,425,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,11,37,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-0.7,4.4,1,missed,2014-11-16,OKC,HOU,0,2
Shot Chart Detail,0021400144,428,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,11,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,-19.2,-1.1,1,missed,2014-11-16,OKC,HOU,0,2
Shot Chart Detail,0021400144,470,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,8,38,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,5.4,15.7,1,missed,2014-11-16,OKC,HOU,0,2
Shot Chart Detail,0021400144,479,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,7,38,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,0,11.6,1,made,2014-11-16,OKC,HOU,1,2
Shot Chart Detail,0021400144,484,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,7,6,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.6,0.6,1,missed,2014-11-16,OKC,HOU,0,3
Shot Chart Detail,0021400144,490,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,6,33,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,-14.7,0.4,1,missed,2014-11-16,OKC,HOU,0,2
Shot Chart Detail,0021400157,123,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,10,38,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,3,16.2,1,made,2014-11-18,UTA,OKC,1,2
Shot Chart Detail,0021400157,164,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,7,37,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.1,0.7,1,made,2014-11-18,UTA,OKC,1,3
Shot Chart Detail,0021400157,201,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,4,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,8.9,-0.2,1,missed,2014-11-18,UTA,OKC,0,2
Shot Chart Detail,0021400157,215,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,2,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.3,-1.4,1,missed,2014-11-18,UTA,OKC,0,2
Shot Chart Detail,0021400157,277,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,11.9,20.9,1,missed,2014-11-18,UTA,OKC,0,3
Shot Chart Detail,0021400157,363,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,4,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,19.1,-2.2,1,missed,2014-11-18,UTA,OKC,0,2
Shot Chart Detail,0021400157,432,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,8,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,16.6,20.8,1,missed,2014-11-18,UTA,OKC,0,3
Shot Chart Detail,0021400168,77,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,3,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.9,-0.3,1,missed,2014-11-19,DEN,OKC,0,3
Shot Chart Detail,0021400168,122,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,0,25,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,-7.2,5.5,1,made,2014-11-19,DEN,OKC,1,2
Shot Chart Detail,0021400168,300,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,6,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,19.8,14.5,1,missed,2014-11-19,DEN,OKC,0,3
Shot Chart Detail,0021400168,312,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,5,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-12.7,17.8,1,made,2014-11-19,DEN,OKC,1,2
Shot Chart Detail,0021400168,336,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,2,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.7,1.2,1,made,2014-11-19,DEN,OKC,1,2
Shot Chart Detail,0021400168,407,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,7,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.5,2.5,1,missed,2014-11-19,DEN,OKC,0,3
Shot Chart Detail,0021400168,433,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,5,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,10.3,6.3,1,made,2014-11-19,DEN,OKC,1,2
Shot Chart Detail,0021400168,493,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,1,29,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,11.6,2,1,missed,2014-11-19,DEN,OKC,0,2
Shot Chart Detail,0021400168,497,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,0,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-17.4,18.7,1,missed,2014-11-19,DEN,OKC,0,3
Shot Chart Detail,0021400178,79,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,2,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,6.2,17.5,1,made,2014-11-21,OKC,BKN,1,2
Shot Chart Detail,0021400178,116,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,7.1,23.3,1,made,2014-11-21,OKC,BKN,1,3
Shot Chart Detail,0021400178,157,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-14.3,20.8,1,missed,2014-11-21,OKC,BKN,0,3
Shot Chart Detail,0021400178,172,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,4,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-16.8,17.8,1,made,2014-11-21,OKC,BKN,1,3
Shot Chart Detail,0021400178,175,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,4,23,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,3.7,4.2,1,missed,2014-11-21,OKC,BKN,0,2
Shot Chart Detail,0021400178,189,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,2,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-20.3,14.6,1,missed,2014-11-21,OKC,BKN,0,3
Shot Chart Detail,0021400178,313,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,3,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,12.3,19,1,missed,2014-11-21,OKC,BKN,0,2
Shot Chart Detail,0021400178,320,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,2,47,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,0,10.5,1,missed,2014-11-21,OKC,BKN,0,2
Shot Chart Detail,0021400178,450,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,4,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,19.6,15.6,1,missed,2014-11-21,OKC,BKN,0,3
Shot Chart Detail,0021400178,474,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,2,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,20.1,14.2,1,missed,2014-11-21,OKC,BKN,0,3
Shot Chart Detail,0021400178,477,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,1,57,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.3,1.2,1,made,2014-11-21,OKC,BKN,1,3
Shot Chart Detail,0021400196,165,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,10,8,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,-5,7.8,1,made,2014-11-23,OKC,GSW,1,2
Shot Chart Detail,0021400196,173,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,21,2.6,1,missed,2014-11-23,OKC,GSW,0,2
Shot Chart Detail,0021400196,178,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,1.9,24.7,1,missed,2014-11-23,OKC,GSW,0,3
Shot Chart Detail,0021400196,257,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,3,25,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,0,14.3,1,made,2014-11-23,OKC,GSW,1,2
Shot Chart Detail,0021400196,421,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,0,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,-16,7.4,1,missed,2014-11-23,OKC,GSW,0,2
Shot Chart Detail,0021400196,426,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,0,18,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,-12.5,1.2,1,missed,2014-11-23,OKC,GSW,0,2
Shot Chart Detail,0021400196,462,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,10,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-2.4,17.2,1,made,2014-11-23,OKC,GSW,1,2
Shot Chart Detail,0021400196,488,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,7,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-0.7,24.7,1,made,2014-11-23,OKC,GSW,1,3
Shot Chart Detail,0021400196,550,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,3,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-7,24.2,1,made,2014-11-23,OKC,GSW,1,3
Shot Chart Detail,0021400196,570,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,0,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,0,1,missed,2014-11-23,OKC,GSW,0,3
Shot Chart Detail,0021400196,585,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,10.6,22,1,missed,2014-11-23,OKC,GSW,0,3
Shot Chart Detail,0021400219,91,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,3,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,14.4,20.5,1,made,2014-11-26,OKC,UTA,1,3
Shot Chart Detail,0021400219,133,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,5.6,14.9,1,missed,2014-11-26,OKC,UTA,0,2
Shot Chart Detail,0021400219,221,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,2,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.5,0.4,1,made,2014-11-26,OKC,UTA,1,3
Shot Chart Detail,0021400219,251,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,0,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,10.8,0.3,1,missed,2014-11-26,OKC,UTA,0,2
Shot Chart Detail,0021400219,343,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,3,2,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,23,9.7,21.9,1,made,2014-11-26,OKC,UTA,1,3
Shot Chart Detail,0021400219,375,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,11,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-0.9,24.4,1,missed,2014-11-26,OKC,UTA,0,3
Shot Chart Detail,0021400219,378,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,11,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,23.2,2,1,missed,2014-11-26,OKC,UTA,0,3
Shot Chart Detail,0021400219,444,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,5,53,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.5,0.4,1,missed,2014-11-26,OKC,UTA,0,3
Shot Chart Detail,0021400219,473,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1,24.4,1,made,2014-11-26,OKC,UTA,1,3
Shot Chart Detail,0021400219,479,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,2,27,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,11.6,23,1,missed,2014-11-26,OKC,UTA,0,3
Shot Chart Detail,0021400219,496,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1.5,24.4,1,missed,2014-11-26,OKC,UTA,0,3
Shot Chart Detail,0021400229,102,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,3,18,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,0,1,missed,2014-11-28,OKC,NYK,0,2
Shot Chart Detail,0021400229,122,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,1,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-1.7,24.4,1,missed,2014-11-28,OKC,NYK,0,3
Shot Chart Detail,0021400229,187,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,6,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,21.2,0.7,1,missed,2014-11-28,OKC,NYK,0,2
Shot Chart Detail,0021400229,450,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,8,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,-16.3,19.5,1,made,2014-11-28,OKC,NYK,1,3
Shot Chart Detail,0021400229,460,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,6,50,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.3,3,1,made,2014-11-28,OKC,NYK,1,3
Shot Chart Detail,0021400229,476,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,5,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,-16.8,18.4,1,missed,2014-11-28,OKC,NYK,0,3
Shot Chart Detail,0021400229,479,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,4,5,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,-9.4,2,1,made,2014-11-28,OKC,NYK,1,2
Shot Chart Detail,0021400258,200,201627,Anthony Morrow,1610612760,Oklahoma City Thunder,2,9,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,2.1,24.1,1,made,2014-12-02,NOP,OKC,1,3
