grid_type,game_id,game_event_id,player_id,player_name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value
Shot Chart Detail,0021400008,5,2594,Kyle Korver,1610612737,Atlanta Hawks,1,11,7,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.8,0.4,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,201,2594,Kyle Korver,1610612737,Atlanta Hawks,2,6,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,22.4,-0.8,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,219,2594,Kyle Korver,1610612737,Atlanta Hawks,2,5,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,8.2,23.5,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,224,2594,Kyle Korver,1610612737,Atlanta Hawks,2,4,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-3.2,24.1,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,257,2594,Kyle Korver,1610612737,Atlanta Hawks,2,1,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,13,20.8,1,missed,2014-10-29,TOR,ATL,0,3
Shot Chart Detail,0021400008,299,2594,Kyle Korver,1610612737,Atlanta Hawks,3,10,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,6.8,18.9,1,made,2014-10-29,TOR,ATL,1,2
Shot Chart Detail,0021400008,303,2594,Kyle Korver,1610612737,Atlanta Hawks,3,10,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-2.3,26.5,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,305,2594,Kyle Korver,1610612737,Atlanta Hawks,3,9,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0.7,18.6,1,missed,2014-10-29,TOR,ATL,0,2
Shot Chart Detail,0021400008,436,2594,Kyle Korver,1610612737,Atlanta Hawks,4,9,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,-22.3,0,1,made,2014-10-29,TOR,ATL,1,3
Shot Chart Detail,0021400008,569,2594,Kyle Korver,1610612737,Atlanta Hawks,4,0,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,-13,17.2,1,missed,2014-10-29,TOR,ATL,0,2
